Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
37,7/5/10,543235,0,76,2.84,209.12,8.46
37,14-05-2010,505196,0,78,2.85,209.12,8.46
37,21-05-2010,510495,0,77,2.83,209.39,8.46
37,28-05-2010,532241,0,81,2.76,209.67,8.46
37,4/6/10,479195,0,80,2.71,209.94,8.46
37,11/6/10,481915,0,82,2.67,210.21,8.46
37,18-06-2010,505762,0,84,2.64,210.21,8.46
37,25-06-2010,485419,0,84,2.65,210.10,8.46
37,2/7/10,498293,0,82,2.67,209.98,8.36
37,9/7/10,502456,0,82,2.64,209.87,8.36
37,16-07-2010,485150,0,84,2.62,209.86,8.36
37,23-07-2010,491998,0,83,2.61,210.00,8.36
37,30-07-2010,487913,0,82,2.64,210.13,8.36
37,6/8/10,508577,0,85,2.63,210.26,8.36
37,13-08-2010,491816,0,86,2.69,210.39,8.36
37,20-08-2010,486931,0,86,2.66,210.36,8.36
37,27-08-2010,512157,0,85,2.62,210.33,8.36
37,3/9/10,510428,0,82,2.58,210.30,8.36
37,10/9/10,510296,1,81,2.57,210.26,8.36
37,17-09-2010,501251,0,82,2.58,210.29,8.36
37,24-09-2010,494265,0,79,2.62,210.37,8.36
37,1/10/10,529878,0,75,2.60,210.44,8.48
37,8/10/10,524484,0,66,2.63,210.51,8.48
37,15-10-2010,498926,0,72,2.72,210.58,8.48
37,22-10-2010,510425,0,72,2.73,210.63,8.48
37,29-10-2010,514486,0,76,2.72,210.67,8.48
37,5/11/10,539683,0,63,2.69,210.72,8.48
37,12/11/10,517547,0,62,2.73,210.77,8.48
37,19-11-2010,518124,0,57,2.77,210.65,8.48
37,26-11-2010,518221,1,68,2.74,210.52,8.48
37,3/12/10,508213,0,54,2.71,210.38,8.48
37,10/12/10,511208,0,52,2.84,210.24,8.48
37,17-12-2010,534285,0,57,2.87,210.18,8.48
37,24-12-2010,576810,0,59,2.89,210.18,8.48
37,31-12-2010,460332,1,53,2.94,210.18,8.48
37,7/1/11,542464,0,54,2.98,210.18,8.40
37,14-01-2011,525617,0,43,2.98,210.24,8.40
37,21-01-2011,526487,0,51,3.02,210.60,8.40
37,28-01-2011,513672,0,49,3.01,210.97,8.40
37,4/2/11,583835,0,47,2.99,211.33,8.40
37,11/2/11,522514,1,41,3.02,211.70,8.40
37,18-02-2011,536841,0,57,3.05,212.01,8.40
37,25-02-2011,514758,0,68,3.07,212.29,8.40
37,4/3/11,527572,0,65,3.29,212.58,8.40
37,11/3/11,505610,0,59,3.46,212.86,8.40
37,18-03-2011,478503,0,65,3.49,213.11,8.40
37,25-03-2011,522106,0,71,3.47,213.34,8.40
37,1/4/11,534579,0,67,3.52,213.58,8.30
37,8/4/11,543703,0,69,3.62,213.81,8.30
37,15-04-2011,543776,0,73,3.74,214.03,8.30
37,22-04-2011,526434,0,75,3.81,214.19,8.30
37,29-04-2011,502918,0,76,3.81,214.36,8.30
37,6/5/11,547513,0,70,3.91,214.52,8.30
37,13-05-2011,511872,0,77,3.90,214.69,8.30
37,20-05-2011,533564,0,73,3.91,214.47,8.30
37,27-05-2011,507087,0,81,3.79,214.24,8.30
37,3/6/11,500381,0,83,3.70,214.02,8.30
37,10/6/11,509647,0,82,3.65,213.79,8.30
37,17-06-2011,525132,0,84,3.64,213.75,8.30
37,24-06-2011,509276,0,84,3.59,213.84,8.30
37,1/7/11,517021,0,85,3.52,213.93,8.18
37,8/7/11,489060,0,85,3.48,214.02,8.18
37,15-07-2011,498750,0,86,3.58,214.11,8.18
37,22-07-2011,505544,0,83,3.65,214.17,8.18
37,29-07-2011,504975,0,85,3.68,214.23,8.18
37,5/8/11,510787,0,87,3.68,214.30,8.18
37,12/8/11,502504,0,88,3.64,214.36,8.18
37,19-08-2011,506898,0,87,3.55,214.42,8.18
37,26-08-2011,527947,0,86,3.52,214.49,8.18
37,2/9/11,530368,0,88,3.53,214.55,8.18
37,9/9/11,506274,1,78,3.55,214.62,8.18
37,16-09-2011,513342,0,82,3.53,214.79,8.18
37,23-09-2011,516557,0,78,3.47,215.12,8.18
37,30-09-2011,516402,0,82,3.36,215.45,8.18
37,7/10/11,522817,0,71,3.29,215.78,7.72
37,14-10-2011,513636,0,74,3.27,216.09,7.72
37,21-10-2011,522784,0,68,3.35,216.25,7.72
37,28-10-2011,517355,0,71,3.37,216.41,7.72
37,4/11/11,555926,0,59,3.33,216.56,7.72
37,11/11/11,501269,0,64,3.30,216.72,7.72
37,18-11-2011,527495,0,66,3.31,216.94,7.72
37,25-11-2011,522554,1,66,3.24,217.18,7.72
37,2/12/11,527118,0,54,3.17,217.42,7.72
37,9/12/11,537225,0,51,3.16,217.66,7.72
37,16-12-2011,533906,0,58,3.16,217.88,7.72
37,23-12-2011,605791,0,55,3.11,218.05,7.72
37,30-12-2011,451328,1,48,3.13,218.23,7.72
37,6/1/12,558344,0,57,3.16,218.41,7.24
37,13-01-2012,546221,0,56,3.26,218.58,7.24
37,20-01-2012,543894,0,59,3.27,218.68,7.24
37,27-01-2012,514117,0,63,3.29,218.77,7.24
37,3/2/12,555424,0,61,3.36,218.86,7.24
37,10/2/12,527041,1,54,3.41,218.96,7.24
37,17-02-2012,541071,0,54,3.51,219.11,7.24
37,24-02-2012,518697,0,62,3.56,219.32,7.24
37,2/3/12,525559,0,65,3.63,219.53,7.24
37,9/3/12,535937,0,63,3.67,219.74,7.24
37,16-03-2012,484588,0,67,3.73,219.90,7.24
37,23-03-2012,520887,0,69,3.79,219.97,7.24
37,30-03-2012,533735,0,70,3.85,220.05,7.24
37,6/4/12,564849,0,74,3.89,220.12,6.99
37,13-04-2012,506973,0,73,3.89,220.20,6.99
37,20-04-2012,523483,0,71,3.88,220.25,6.99
37,27-04-2012,528807,0,70,3.81,220.30,6.99
37,4/5/12,535312,0,77,3.75,220.35,6.99
37,11/5/12,527983,0,77,3.69,220.41,6.99
37,18-05-2012,534848,0,74,3.63,220.43,6.99
37,25-05-2012,540626,0,79,3.56,220.43,6.99
37,1/6/12,531812,0,81,3.50,220.43,6.99
37,8/6/12,528941,0,82,3.45,220.44,6.99
37,15-06-2012,508573,0,82,3.39,220.45,6.99
37,22-06-2012,484033,0,80,3.35,220.49,6.99
37,29-06-2012,508310,0,87,3.29,220.53,6.99
37,6/7/12,519498,0,82,3.23,220.57,6.62
37,13-07-2012,506005,0,78,3.26,220.61,6.62
37,20-07-2012,503745,0,82,3.31,220.61,6.62
37,27-07-2012,514489,0,84,3.41,220.62,6.62
37,3/8/12,521959,0,86,3.42,220.63,6.62
37,10/8/12,500965,0,84,3.49,220.64,6.62
37,17-08-2012,509634,0,86,3.57,220.72,6.62
37,24-08-2012,522665,0,81,3.62,220.85,6.62
37,31-08-2012,538344,0,85,3.64,220.99,6.62
37,7/9/12,526838,1,84,3.73,221.12,6.62
37,14-09-2012,514652,0,78,3.72,221.26,6.62
37,21-09-2012,521321,0,76,3.72,221.46,6.62
37,28-09-2012,527953,0,79,3.67,221.66,6.62
37,5/10/12,546122,0,74,3.62,221.85,6.23
37,12/10/12,521811,0,71,3.60,222.05,6.23
37,19-10-2012,551969,0,74,3.59,222.10,6.23
37,26-10-2012,534738,0,74,3.51,222.11,6.23
38,5/2/10,358496,0,49,2.96,126.44,13.98
38,12/2/10,342215,1,48,2.95,126.50,13.98
38,19-02-2010,327238,0,55,2.92,126.53,13.98
38,26-02-2010,334223,0,50,2.83,126.55,13.98
38,5/3/10,372240,0,54,2.99,126.58,13.98
38,12/3/10,342024,0,50,2.93,126.60,13.98
38,19-03-2010,333025,0,60,3.05,126.61,13.98
38,26-03-2010,335858,0,60,3.08,126.61,13.98
38,2/4/10,368930,0,60,3.09,126.60,14.10
38,9/4/10,341630,0,59,3.09,126.60,14.10
38,16-04-2010,337723,0,65,3.11,126.56,14.10
38,23-04-2010,335122,0,65,3.05,126.47,14.10
38,30-04-2010,337980,0,67,3.11,126.38,14.10
38,7/5/10,383657,0,70,3.13,126.29,14.10
38,14-05-2010,346174,0,68,3.15,126.21,14.10
38,21-05-2010,340497,0,76,3.12,126.18,14.10
38,28-05-2010,326469,0,68,3.06,126.16,14.10
38,4/6/10,376185,0,81,2.94,126.14,14.10
38,11/6/10,354829,0,91,2.95,126.11,14.10
38,18-06-2010,335692,0,81,3.04,126.11,14.10
38,25-06-2010,322047,0,87,3.08,126.13,14.10
38,2/7/10,361181,0,92,3.11,126.14,14.18
38,9/7/10,343850,0,90,3.10,126.15,14.18
38,16-07-2010,338278,0,97,3.09,126.15,14.18
38,23-07-2010,328337,0,99,3.11,126.13,14.18
38,30-07-2010,336378,0,96,3.02,126.11,14.18
38,6/8/10,378574,0,93,3.12,126.09,14.18
38,13-08-2010,341401,0,87,3.16,126.06,14.18
38,20-08-2010,329140,0,93,3.04,126.08,14.18
38,27-08-2010,322869,0,93,3.13,126.09,14.18
38,3/9/10,377097,0,83,3.09,126.10,14.18
38,10/9/10,336228,1,84,3.04,126.11,14.18
38,17-09-2010,336253,0,82,3.03,126.15,14.18
38,24-09-2010,330605,0,82,2.94,126.19,14.18
38,1/10/10,360257,0,85,3.00,126.23,14.31
38,8/10/10,351271,0,72,3.01,126.28,14.31
38,15-10-2010,337743,0,75,2.98,126.33,14.31
38,22-10-2010,339042,0,69,3.01,126.38,14.31
38,29-10-2010,341220,0,61,3.02,126.44,14.31
38,5/11/10,380870,0,65,3.13,126.49,14.31
38,12/11/10,340147,0,58,3.13,126.55,14.31
38,19-11-2010,348594,0,58,3.16,126.61,14.31
38,26-11-2010,360858,1,48,3.16,126.67,14.31
38,3/12/10,351925,0,43,3.04,126.73,14.31
38,10/12/10,355965,0,50,3.20,126.79,14.31
38,17-12-2010,334441,0,53,3.24,126.88,14.31
38,24-12-2010,369107,0,52,3.24,126.98,14.31
38,31-12-2010,303909,1,46,3.15,127.09,14.31
38,7/1/11,386345,0,38,3.29,127.19,14.02
38,14-01-2011,356139,0,43,3.31,127.30,14.02
38,21-01-2011,341098,0,54,3.22,127.44,14.02
38,28-01-2011,357557,0,51,3.34,127.58,14.02
38,4/2/11,402342,0,45,3.35,127.72,14.02
38,11/2/11,377672,1,51,3.38,127.86,14.02
38,18-02-2011,364607,0,53,3.43,128.00,14.02
38,25-02-2011,354232,0,48,3.53,128.13,14.02
38,4/3/11,405429,0,52,3.67,128.26,14.02
38,11/3/11,357897,0,58,3.82,128.40,14.02
38,18-03-2011,349460,0,64,3.69,128.51,14.02
38,25-03-2011,351542,0,54,3.91,128.62,14.02
38,1/4/11,382098,0,64,3.77,128.72,13.74
38,8/4/11,392152,0,64,4.00,128.82,13.74
38,15-04-2011,362759,0,58,3.87,128.91,13.74
38,22-04-2011,362952,0,72,4.13,128.96,13.74
38,29-04-2011,344226,0,68,4.15,129.00,13.74
38,6/5/11,422187,0,68,4.19,129.04,13.74
38,13-05-2011,366978,0,71,4.20,129.09,13.74
38,20-05-2011,365731,0,67,4.17,129.08,13.74
38,27-05-2011,356886,0,77,4.09,129.06,13.74
38,3/6/11,396826,0,72,4.03,129.05,13.74
38,10/6/11,381763,0,79,3.98,129.04,13.74
38,17-06-2011,356797,0,87,3.94,129.04,13.74
38,24-06-2011,354079,0,89,3.90,129.07,13.74
38,1/7/11,387334,0,90,3.84,129.09,13.50
38,8/7/11,399699,0,90,3.71,129.11,13.50
38,15-07-2011,367182,0,88,3.69,129.13,13.50
38,22-07-2011,365563,0,91,3.79,129.15,13.50
38,29-07-2011,355131,0,93,3.81,129.17,13.50
38,5/8/11,437631,0,91,3.80,129.18,13.50
38,12/8/11,387844,0,91,3.70,129.20,13.50
38,19-08-2011,362225,0,92,3.74,129.24,13.50
38,26-08-2011,365673,0,95,3.74,129.28,13.50
38,2/9/11,416954,0,94,3.80,129.33,13.50
38,9/9/11,397772,1,88,3.91,129.37,13.50
38,16-09-2011,408189,0,76,3.92,129.43,13.50
38,23-09-2011,394665,0,83,3.79,129.52,13.50
38,30-09-2011,366820,0,83,3.88,129.61,13.50
38,7/10/11,449516,0,70,3.83,129.69,12.89
38,14-10-2011,400431,0,67,3.81,129.77,12.89
38,21-10-2011,402709,0,73,3.84,129.78,12.89
38,28-10-2011,378539,0,67,3.73,129.79,12.89
38,4/11/11,436970,0,60,3.83,129.81,12.89
38,11/11/11,411117,0,49,3.82,129.82,12.89
38,18-11-2011,392003,0,54,3.81,129.83,12.89
38,25-11-2011,393716,1,53,3.62,129.84,12.89
38,2/12/11,411252,0,53,3.70,129.85,12.89
38,9/12/11,435402,0,42,3.64,129.86,12.89
38,16-12-2011,404284,0,43,3.60,129.90,12.89
38,23-12-2011,419717,0,45,3.54,129.98,12.89
38,30-12-2011,342667,1,45,3.43,130.07,12.89
38,6/1/12,478483,0,50,3.60,130.16,12.19
38,13-01-2012,423261,0,48,3.66,130.24,12.19
38,20-01-2012,405216,0,46,3.66,130.28,12.19
38,27-01-2012,412882,0,50,3.68,130.31,12.19
38,3/2/12,457712,0,51,3.70,130.35,12.19
38,10/2/12,469787,1,52,3.72,130.38,12.19
38,17-02-2012,415514,0,52,3.78,130.45,12.19
38,24-02-2012,409412,0,53,3.95,130.55,12.19
38,2/3/12,471115,0,52,4.18,130.65,12.19
38,9/3/12,452793,0,55,4.25,130.74,12.19
38,16-03-2012,428465,0,64,4.27,130.83,12.19
38,23-03-2012,412456,0,56,4.04,130.90,12.19
38,30-03-2012,408679,0,64,4.29,130.97,12.19
38,6/4/12,499268,0,64,4.12,131.04,11.63
38,13-04-2012,435791,0,64,4.25,131.11,11.63
38,20-04-2012,401616,0,67,4.22,131.12,11.63
38,27-04-2012,419965,0,78,4.19,131.13,11.63
38,4/5/12,491756,0,76,4.17,131.14,11.63
38,11/5/12,429915,0,77,4.19,131.15,11.63
38,18-05-2012,412315,0,85,4.11,131.10,11.63
38,25-05-2012,422810,0,84,4.29,131.03,11.63
38,1/6/12,435580,0,78,4.28,130.96,11.63
38,8/6/12,448110,0,85,4.10,130.89,11.63
38,15-06-2012,430222,0,86,4.14,130.83,11.63
38,22-06-2012,405938,0,92,4.01,130.79,11.63
38,29-06-2012,404634,0,90,3.88,130.76,11.63
38,6/7/12,471086,0,89,3.77,130.72,10.93
38,13-07-2012,416037,0,96,3.72,130.68,10.93
38,20-07-2012,441684,0,86,3.73,130.70,10.93
38,27-07-2012,407186,0,93,3.77,130.72,10.93
38,3/8/12,469311,0,88,3.76,130.74,10.93
38,10/8/12,436690,0,96,3.81,130.76,10.93
38,17-08-2012,411866,0,95,4.00,130.79,10.93
38,24-08-2012,397428,0,85,4.06,130.84,10.93
38,31-08-2012,424905,0,90,4.09,130.89,10.93
38,7/9/12,490275,1,89,4.12,130.93,10.93
38,14-09-2012,430944,0,84,4.13,130.98,10.93
38,21-09-2012,409601,0,83,4.13,131.01,10.93
38,28-09-2012,398468,0,81,3.97,131.04,10.93
38,5/10/12,458479,0,82,3.97,131.08,10.20
38,12/10/12,437321,0,72,4.47,131.11,10.20
38,19-10-2012,428806,0,69,4.45,131.15,10.20
38,26-10-2012,417290,0,66,4.30,131.19,10.20
39,5/2/10,1230597,0,44,2.57,209.85,8.55
39,12/2/10,1266229,1,45,2.55,210.00,8.55
39,19-02-2010,1230592,0,44,2.51,210.05,8.55
39,26-02-2010,1168582,0,50,2.56,210.08,8.55
39,5/3/10,1266254,0,51,2.63,210.11,8.55
39,12/3/10,1244392,0,62,2.67,210.14,8.55
39,19-03-2010,1301590,0,59,2.72,209.98,8.55
39,26-03-2010,1235095,0,55,2.73,209.79,8.55
39,2/4/10,1463943,0,63,2.72,209.59,8.46
39,9/4/10,1327035,0,68,2.77,209.40,8.46
39,16-04-2010,1242875,0,66,2.81,209.27,8.46
39,23-04-2010,1280232,0,68,2.80,209.22,8.46
39,30-04-2010,1263837,0,70,2.78,209.17,8.46
39,7/5/10,1355704,0,75,2.84,209.12,8.46
39,14-05-2010,1226998,0,77,2.85,209.12,8.46
39,21-05-2010,1350674,0,77,2.83,209.39,8.46
39,28-05-2010,1365542,0,80,2.76,209.67,8.46
39,4/6/10,1512208,0,80,2.71,209.94,8.46
39,11/6/10,1371405,0,82,2.67,210.21,8.46
39,18-06-2010,1368312,0,84,2.64,210.21,8.46
39,25-06-2010,1280415,0,83,2.65,210.10,8.46
39,2/7/10,1352548,0,81,2.67,209.98,8.36
39,9/7/10,1330473,0,81,2.64,209.87,8.36
39,16-07-2010,1339812,0,84,2.62,209.86,8.36
39,23-07-2010,1314652,0,82,2.61,210.00,8.36
39,30-07-2010,1308222,0,81,2.64,210.13,8.36
39,6/8/10,1409990,0,85,2.63,210.26,8.36
39,13-08-2010,1371466,0,86,2.69,210.39,8.36
39,20-08-2010,1471817,0,86,2.66,210.36,8.36
39,27-08-2010,1417516,0,84,2.62,210.33,8.36
39,3/9/10,1345168,0,82,2.58,210.30,8.36
39,10/9/10,1279666,1,80,2.57,210.26,8.36
39,17-09-2010,1252915,0,82,2.58,210.29,8.36
39,24-09-2010,1199450,0,79,2.62,210.37,8.36
39,1/10/10,1219584,0,73,2.60,210.44,8.48
39,8/10/10,1286599,0,65,2.63,210.51,8.48
39,15-10-2010,1238742,0,70,2.72,210.58,8.48
39,22-10-2010,1261109,0,72,2.73,210.63,8.48
39,29-10-2010,1294769,0,75,2.72,210.67,8.48
39,5/11/10,1293707,0,62,2.69,210.72,8.48
39,12/11/10,1291399,0,62,2.73,210.77,8.48
39,19-11-2010,1370660,0,56,2.77,210.65,8.48
39,26-11-2010,2149355,1,68,2.74,210.52,8.48
39,3/12/10,1431911,0,54,2.71,210.38,8.48
39,10/12/10,1630564,0,51,2.84,210.24,8.48
39,17-12-2010,1842172,0,55,2.87,210.18,8.48
39,24-12-2010,2495489,0,59,2.89,210.18,8.48
39,31-12-2010,1230012,1,52,2.94,210.18,8.48
39,7/1/11,1224475,0,53,2.98,210.18,8.40
39,14-01-2011,1193199,0,42,2.98,210.24,8.40
39,21-01-2011,1243371,0,50,3.02,210.60,8.40
39,28-01-2011,1158698,0,48,3.01,210.97,8.40
39,4/2/11,1343774,0,46,2.99,211.33,8.40
39,11/2/11,1227894,1,40,3.02,211.70,8.40
39,18-02-2011,1335234,0,58,3.05,212.01,8.40
39,25-02-2011,1240921,0,68,3.07,212.29,8.40
39,4/3/11,1316385,0,64,3.29,212.58,8.40
39,11/3/11,1283717,0,58,3.46,212.86,8.40
39,18-03-2011,1348410,0,65,3.49,213.11,8.40
39,25-03-2011,1284335,0,71,3.47,213.34,8.40
39,1/4/11,1316849,0,67,3.52,213.58,8.30
39,8/4/11,1350646,0,69,3.62,213.81,8.30
39,15-04-2011,1348032,0,73,3.74,214.03,8.30
39,22-04-2011,1563141,0,75,3.81,214.19,8.30
39,29-04-2011,1379652,0,76,3.81,214.36,8.30
39,6/5/11,1370921,0,69,3.91,214.52,8.30
39,13-05-2011,1325023,0,77,3.90,214.69,8.30
39,20-05-2011,1373907,0,73,3.91,214.47,8.30
39,27-05-2011,1406124,0,82,3.79,214.24,8.30
39,3/6/11,1541746,0,84,3.70,214.02,8.30
39,10/6/11,1442092,0,83,3.65,213.79,8.30
39,17-06-2011,1451393,0,85,3.64,213.75,8.30
39,24-06-2011,1363168,0,84,3.59,213.84,8.30
39,1/7/11,1429829,0,85,3.52,213.93,8.18
39,8/7/11,1414565,0,84,3.48,214.02,8.18
39,15-07-2011,1380257,0,86,3.58,214.11,8.18
39,22-07-2011,1416006,0,85,3.65,214.17,8.18
39,29-07-2011,1426419,0,86,3.68,214.23,8.18
39,5/8/11,1518791,0,88,3.68,214.30,8.18
39,12/8/11,1514056,0,88,3.64,214.36,8.18
39,19-08-2011,1629067,0,88,3.55,214.42,8.18
39,26-08-2011,1573899,0,86,3.52,214.49,8.18
39,2/9/11,1465090,0,89,3.53,214.55,8.18
39,9/9/11,1429346,1,79,3.55,214.62,8.18
39,16-09-2011,1372501,0,83,3.53,214.79,8.18
39,23-09-2011,1338658,0,79,3.47,215.12,8.18
39,30-09-2011,1311776,0,82,3.36,215.45,8.18
39,7/10/11,1443884,0,72,3.29,215.78,7.72
39,14-10-2011,1384722,0,74,3.27,216.09,7.72
39,21-10-2011,1465283,0,68,3.35,216.25,7.72
39,28-10-2011,1472663,0,71,3.37,216.41,7.72
39,4/11/11,1553630,0,58,3.33,216.56,7.72
39,11/11/11,1456957,0,63,3.30,216.72,7.72
39,18-11-2011,1510397,0,66,3.31,216.94,7.72
39,25-11-2011,2338832,1,66,3.24,217.18,7.72
39,2/12/11,1632895,0,53,3.17,217.42,7.72
39,9/12/11,1781529,0,49,3.16,217.66,7.72
39,16-12-2011,1991824,0,59,3.16,217.88,7.72
39,23-12-2011,2554483,0,55,3.11,218.05,7.72
39,30-12-2011,1537140,1,48,3.13,218.23,7.72
39,6/1/12,1478538,0,56,3.16,218.41,7.24
39,13-01-2012,1369125,0,55,3.26,218.58,7.24
39,20-01-2012,1394841,0,58,3.27,218.68,7.24
39,27-01-2012,1320302,0,61,3.29,218.77,7.24
39,3/2/12,1396150,0,61,3.36,218.86,7.24
39,10/2/12,1442988,1,53,3.41,218.96,7.24
39,17-02-2012,1511042,0,53,3.51,219.11,7.24
39,24-02-2012,1412065,0,61,3.56,219.32,7.24
39,2/3/12,1453047,0,64,3.63,219.53,7.24
39,9/3/12,1470764,0,62,3.67,219.74,7.24
39,16-03-2012,1522421,0,66,3.73,219.90,7.24
39,23-03-2012,1469593,0,68,3.79,219.97,7.24
39,30-03-2012,1499727,0,69,3.85,220.05,7.24
39,6/4/12,1764848,0,73,3.89,220.12,6.99
39,13-04-2012,1580733,0,72,3.89,220.20,6.99
39,20-04-2012,1433391,0,70,3.88,220.25,6.99
39,27-04-2012,1456997,0,69,3.81,220.30,6.99
39,4/5/12,1512227,0,77,3.75,220.35,6.99
39,11/5/12,1470792,0,76,3.69,220.41,6.99
39,18-05-2012,1522979,0,72,3.63,220.43,6.99
39,25-05-2012,1596037,0,78,3.56,220.43,6.99
39,1/6/12,1640477,0,80,3.50,220.43,6.99
39,8/6/12,1623442,0,81,3.45,220.44,6.99
39,15-06-2012,1587500,0,81,3.39,220.45,6.99
39,22-06-2012,1532317,0,80,3.35,220.49,6.99
39,29-06-2012,1492389,0,86,3.29,220.53,6.99
39,6/7/12,1659222,0,81,3.23,220.57,6.62
39,13-07-2012,1471262,0,78,3.26,220.61,6.62
39,20-07-2012,1582168,0,80,3.31,220.61,6.62
39,27-07-2012,1487798,0,83,3.41,220.62,6.62
39,3/8/12,1608278,0,84,3.42,220.63,6.62
39,10/8/12,1641868,0,83,3.49,220.64,6.62
39,17-08-2012,1720222,0,85,3.57,220.72,6.62
39,24-08-2012,1724670,0,80,3.62,220.85,6.62
39,31-08-2012,1710924,0,84,3.64,220.99,6.62
39,7/9/12,1609812,1,84,3.73,221.12,6.62
39,14-09-2012,1447614,0,77,3.72,221.26,6.62
39,21-09-2012,1555673,0,74,3.72,221.46,6.62
39,28-09-2012,1495607,0,78,3.67,221.66,6.62
39,5/10/12,1574409,0,72,3.62,221.85,6.23
39,12/10/12,1494417,0,70,3.60,222.05,6.23
39,19-10-2012,1577486,0,71,3.59,222.10,6.23
39,26-10-2012,1569502,0,73,3.51,222.11,6.23
40,5/2/10,1001944,0,14,2.79,131.53,5.89
40,12/2/10,955338,1,21,2.77,131.59,5.89
40,19-02-2010,916289,0,28,2.75,131.64,5.89
40,26-02-2010,863917,0,33,2.75,131.69,5.89
40,5/3/10,990152,0,35,2.77,131.74,5.89
40,12/3/10,899352,0,35,2.81,131.78,5.89
40,19-03-2010,894865,0,41,2.83,131.82,5.89
40,26-03-2010,873355,0,40,2.83,131.86,5.89
40,2/4/10,1041202,0,41,2.83,131.90,5.44
40,9/4/10,919839,0,54,2.85,131.94,5.44
40,16-04-2010,882637,0,43,2.89,131.98,5.44
40,23-04-2010,844958,0,46,2.90,132.02,5.44
40,30-04-2010,816838,0,47,2.94,132.06,5.44
40,7/5/10,1009797,0,60,2.98,132.11,5.44
40,14-05-2010,907262,0,46,2.98,132.15,5.44
40,21-05-2010,885614,0,57,2.96,132.22,5.44
40,28-05-2010,1008483,0,68,2.91,132.29,5.44
40,4/6/10,1052429,0,66,2.86,132.36,5.44
40,11/6/10,1007575,0,59,2.83,132.44,5.44
40,18-06-2010,973105,0,61,2.81,132.47,5.44
40,25-06-2010,940405,0,70,2.81,132.50,5.44
40,2/7/10,1087579,0,65,2.82,132.52,5.33
40,9/7/10,1058251,0,77,2.81,132.55,5.33
40,16-07-2010,959229,0,74,2.80,132.57,5.33
40,23-07-2010,922342,0,72,2.78,132.58,5.33
40,30-07-2010,953393,0,71,2.79,132.60,5.33
40,6/8/10,1057296,0,69,2.79,132.61,5.33
40,13-08-2010,924012,0,67,2.81,132.63,5.33
40,20-08-2010,932397,0,67,2.80,132.66,5.33
40,27-08-2010,922328,0,63,2.77,132.69,5.33
40,3/9/10,976453,0,71,2.74,132.72,5.33
40,10/9/10,967311,1,63,2.72,132.76,5.33
40,17-09-2010,855047,0,55,2.72,132.77,5.33
40,24-09-2010,844373,0,56,2.72,132.76,5.33
40,1/10/10,891152,0,62,2.72,132.76,5.29
40,8/10/10,972405,0,52,2.78,132.75,5.29
40,15-10-2010,917883,0,45,2.88,132.76,5.29
40,22-10-2010,882181,0,41,2.92,132.82,5.29
40,29-10-2010,875039,0,47,2.94,132.87,5.29
40,5/11/10,968271,0,36,2.94,132.92,5.29
40,12/11/10,935481,0,39,2.96,132.98,5.29
40,19-11-2010,852453,0,41,3.03,132.92,5.29
40,26-11-2010,1166143,1,33,3.07,132.84,5.29
40,3/12/10,1000582,0,34,3.07,132.76,5.29
40,10/12/10,1111216,0,22,3.13,132.68,5.29
40,17-12-2010,1179036,0,23,3.14,132.68,5.29
40,24-12-2010,1648829,0,24,3.15,132.75,5.29
40,31-12-2010,811318,1,19,3.18,132.82,5.29
40,7/1/11,894280,0,24,3.19,132.88,5.11
40,14-01-2011,771316,0,19,3.22,132.95,5.11
40,21-01-2011,764015,0,15,3.23,133.03,5.11
40,28-01-2011,775910,0,10,3.24,133.11,5.11
40,4/2/11,904262,0,13,3.24,133.18,5.11
40,11/2/11,931940,1,17,3.26,133.26,5.11
40,18-02-2011,968694,0,22,3.26,133.37,5.11
40,25-02-2011,888869,0,17,3.28,133.49,5.11
40,4/3/11,977071,0,18,3.44,133.61,5.11
40,11/3/11,860256,0,31,3.60,133.74,5.11
40,18-03-2011,871024,0,36,3.63,133.85,5.11
40,25-03-2011,834621,0,29,3.62,133.96,5.11
40,1/4/11,841889,0,29,3.64,134.07,4.78
40,8/4/11,947753,0,35,3.72,134.18,4.78
40,15-04-2011,874446,0,44,3.82,134.28,4.78
40,22-04-2011,965056,0,39,3.92,134.36,4.78
40,29-04-2011,847247,0,53,3.99,134.44,4.78
40,6/5/11,1016753,0,51,4.08,134.51,4.78
40,13-05-2011,903864,0,54,4.10,134.59,4.78
40,20-05-2011,907111,0,56,4.10,134.68,4.78
40,27-05-2011,972374,0,63,4.03,134.77,4.78
40,3/6/11,1075688,0,66,3.97,134.86,4.78
40,10/6/11,984336,0,64,3.92,134.94,4.78
40,17-06-2011,971423,0,59,3.87,135.08,4.78
40,24-06-2011,977104,0,63,3.85,135.27,4.78
40,1/7/11,1048866,0,65,3.82,135.45,4.58
40,8/7/11,1107366,0,68,3.78,135.63,4.58
40,15-07-2011,953252,0,69,3.83,135.78,4.58
40,22-07-2011,980642,0,73,3.88,135.87,4.58
40,29-07-2011,929097,0,67,3.90,135.96,4.58
40,5/8/11,1063818,0,68,3.90,136.05,4.58
40,12/8/11,955507,0,68,3.88,136.14,4.58
40,19-08-2011,943237,0,64,3.82,136.18,4.58
40,26-08-2011,969611,0,65,3.80,136.21,4.58
40,2/9/11,957298,0,64,3.78,136.24,4.58
